doc_id,words,sentences,cluster_id,tokens
['pt/nt/43/nt_4309'],"['Jesus', ""'"", 'followers', 'asked', 'him', ',', '``', 'Teacher', ',', 'why', 'was', 'this', 'man', 'born', 'blind', '?']","Jesus ' followers asked him , `` Teacher , why was this man born blind ?",8,"(7, 7)"
['pt/nt/43/nt_4309'],"['Jesus', ""'"", 'followers', 'asked', 'him', ',', '``', 'Teacher', ',', 'why', 'was', 'this', 'man', 'born', 'blind', '?']","Jesus ' followers asked him , `` Teacher , why was this man born blind ?",8,"(4, 4)"
['pt/nt/43/nt_4309'],"['Jesus', ""'"", 'followers', 'asked', 'him', ',', '``', 'Teacher', ',', 'why', 'was', 'this', 'man', 'born', 'blind', '?']","Jesus ' followers asked him , `` Teacher , why was this man born blind ?",8,"(0, 1)"
['pt/nt/43/nt_4309'],"['Jesus', ""'"", 'followers', 'asked', 'him', ',', '``', 'Teacher', ',', 'why', 'was', 'this', 'man', 'born', 'blind', '?']","Jesus ' followers asked him , `` Teacher , why was this man born blind ?",13,"(0, 2)"
['pt/nt/43/nt_4309'],"['Was', 'it', 'his', 'own', 'sin', 'or', 'that', 'of', 'his', 'parents', '?', ""''""]",Was it his own sin or that of his parents ? '',4,"(2, 2)"
['pt/nt/43/nt_4309'],"['Was', 'it', 'his', 'own', 'sin', 'or', 'that', 'of', 'his', 'parents', '?', ""''""]",Was it his own sin or that of his parents ? '',1,"(8, 9)"
['pt/nt/43/nt_4309'],"['Was', 'it', 'his', 'own', 'sin', 'or', 'that', 'of', 'his', 'parents', '?', ""''""]",Was it his own sin or that of his parents ? '',4,"(8, 8)"
['pt/nt/43/nt_4309'],"['Jesus', 'answered', ',', '``', 'It', 'was', 'not', 'any', 'sin', 'of', 'this', 'man', 'or', 'his', 'parents', 'that', 'caused', 'him', 'to', 'be', 'blind', '.']","Jesus answered , `` It was not any sin of this man or his parents that caused him to be blind .",4,"(17, 17)"
['pt/nt/43/nt_4309'],"['Jesus', 'answered', ',', '``', 'It', 'was', 'not', 'any', 'sin', 'of', 'this', 'man', 'or', 'his', 'parents', 'that', 'caused', 'him', 'to', 'be', 'blind', '.']","Jesus answered , `` It was not any sin of this man or his parents that caused him to be blind .",8,"(0, 0)"
['pt/nt/43/nt_4309'],"['Jesus', 'answered', ',', '``', 'It', 'was', 'not', 'any', 'sin', 'of', 'this', 'man', 'or', 'his', 'parents', 'that', 'caused', 'him', 'to', 'be', 'blind', '.']","Jesus answered , `` It was not any sin of this man or his parents that caused him to be blind .",4,"(13, 13)"
['pt/nt/43/nt_4309'],"['Jesus', 'answered', ',', '``', 'It', 'was', 'not', 'any', 'sin', 'of', 'this', 'man', 'or', 'his', 'parents', 'that', 'caused', 'him', 'to', 'be', 'blind', '.']","Jesus answered , `` It was not any sin of this man or his parents that caused him to be blind .",4,"(10, 11)"
['pt/nt/43/nt_4309'],"['Jesus', 'answered', ',', '``', 'It', 'was', 'not', 'any', 'sin', 'of', 'this', 'man', 'or', 'his', 'parents', 'that', 'caused', 'him', 'to', 'be', 'blind', '.']","Jesus answered , `` It was not any sin of this man or his parents that caused him to be blind .",1,"(13, 14)"
['pt/nt/43/nt_4319'],"['Then', 'Pilate', 'ordered', 'that', 'Jesus', 'be', 'taken', 'away', 'and', 'whipped', '.']",Then Pilate ordered that Jesus be taken away and whipped .,6,"(4, 4)"
['pt/nt/43/nt_4319'],"['Then', 'Pilate', 'ordered', 'that', 'Jesus', 'be', 'taken', 'away', 'and', 'whipped', '.']",Then Pilate ordered that Jesus be taken away and whipped .,3,"(1, 1)"
['pt/nt/43/nt_4319'],"['The', 'soldiers', 'made', 'a', 'crown', 'from', 'thorny', 'branches', 'and', 'put', 'it', 'on', 'his', 'head', '.']",The soldiers made a crown from thorny branches and put it on his head .,6,"(12, 12)"
['pt/nt/43/nt_4319'],"['The', 'soldiers', 'made', 'a', 'crown', 'from', 'thorny', 'branches', 'and', 'put', 'it', 'on', 'his', 'head', '.']",The soldiers made a crown from thorny branches and put it on his head .,27,"(10, 10)"
['pt/nt/43/nt_4319'],"['The', 'soldiers', 'made', 'a', 'crown', 'from', 'thorny', 'branches', 'and', 'put', 'it', 'on', 'his', 'head', '.']",The soldiers made a crown from thorny branches and put it on his head .,40,"(0, 1)"
['pt/nt/43/nt_4319'],"['The', 'soldiers', 'made', 'a', 'crown', 'from', 'thorny', 'branches', 'and', 'put', 'it', 'on', 'his', 'head', '.']",The soldiers made a crown from thorny branches and put it on his head .,27,"(3, 4)"
['pt/nt/43/nt_4319'],"['Then', 'they', 'put', 'a', 'purple', 'robe', 'around', 'him', '.']",Then they put a purple robe around him .,10,"(3, 5)"
['pt/nt/43/nt_4319'],"['Then', 'they', 'put', 'a', 'purple', 'robe', 'around', 'him', '.']",Then they put a purple robe around him .,40,"(1, 1)"
['pt/nt/43/nt_4319'],"['Then', 'they', 'put', 'a', 'purple', 'robe', 'around', 'him', '.']",Then they put a purple robe around him .,6,"(7, 7)"
['pt/nt/43/nt_4319'],"['They', 'kept', 'coming', 'up', 'to', 'him', 'and', 'saying', ',', '``', 'Hail', 'to', 'the', 'king', 'of', 'the', 'Jews', '!', ""''""]","They kept coming up to him and saying , `` Hail to the king of the Jews ! ''",40,"(0, 0)"
['pt/nt/43/nt_4319'],"['They', 'kept', 'coming', 'up', 'to', 'him', 'and', 'saying', ',', '``', 'Hail', 'to', 'the', 'king', 'of', 'the', 'Jews', '!', ""''""]","They kept coming up to him and saying , `` Hail to the king of the Jews ! ''",6,"(12, 16)"
['pt/nt/43/nt_4319'],"['They', 'kept', 'coming', 'up', 'to', 'him', 'and', 'saying', ',', '``', 'Hail', 'to', 'the', 'king', 'of', 'the', 'Jews', '!', ""''""]","They kept coming up to him and saying , `` Hail to the king of the Jews ! ''",6,"(5, 5)"
['pt/nt/43/nt_4319'],"['And', 'they', 'hit', 'him', 'in', 'the', 'face', '.']",And they hit him in the face .,40,"(1, 1)"
['pt/nt/43/nt_4319'],"['And', 'they', 'hit', 'him', 'in', 'the', 'face', '.']",And they hit him in the face .,6,"(3, 3)"
['pt/nt/44/nt_4409'],"['In', 'Jerusalem', 'Saul', 'was', 'still', 'trying', 'to', 'scare', 'the', 'followers', 'of', 'the', 'Lord', ',', 'even', 'saying', 'he', 'would', 'kill', 'them', '.']","In Jerusalem Saul was still trying to scare the followers of the Lord , even saying he would kill them .",36,"(11, 12)"
['pt/nt/44/nt_4409'],"['In', 'Jerusalem', 'Saul', 'was', 'still', 'trying', 'to', 'scare', 'the', 'followers', 'of', 'the', 'Lord', ',', 'even', 'saying', 'he', 'would', 'kill', 'them', '.']","In Jerusalem Saul was still trying to scare the followers of the Lord , even saying he would kill them .",6,"(1, 1)"
['pt/nt/44/nt_4409'],"['In', 'Jerusalem', 'Saul', 'was', 'still', 'trying', 'to', 'scare', 'the', 'followers', 'of', 'the', 'Lord', ',', 'even', 'saying', 'he', 'would', 'kill', 'them', '.']","In Jerusalem Saul was still trying to scare the followers of the Lord , even saying he would kill them .",9,"(16, 16)"
['pt/nt/44/nt_4409'],"['In', 'Jerusalem', 'Saul', 'was', 'still', 'trying', 'to', 'scare', 'the', 'followers', 'of', 'the', 'Lord', ',', 'even', 'saying', 'he', 'would', 'kill', 'them', '.']","In Jerusalem Saul was still trying to scare the followers of the Lord , even saying he would kill them .",22,"(19, 19)"
['pt/nt/44/nt_4409'],"['In', 'Jerusalem', 'Saul', 'was', 'still', 'trying', 'to', 'scare', 'the', 'followers', 'of', 'the', 'Lord', ',', 'even', 'saying', 'he', 'would', 'kill', 'them', '.']","In Jerusalem Saul was still trying to scare the followers of the Lord , even saying he would kill them .",9,"(2, 2)"
['pt/nt/44/nt_4409'],"['In', 'Jerusalem', 'Saul', 'was', 'still', 'trying', 'to', 'scare', 'the', 'followers', 'of', 'the', 'Lord', ',', 'even', 'saying', 'he', 'would', 'kill', 'them', '.']","In Jerusalem Saul was still trying to scare the followers of the Lord , even saying he would kill them .",22,"(8, 12)"
['pt/nt/44/nt_4409'],"['He', 'went', 'to', 'the', 'high', 'priest', 'and', 'asked', 'him', 'to', 'write', 'letters', 'to', 'the', 'synagogues', 'in', 'the', 'city', 'of', 'Damascus', '.']",He went to the high priest and asked him to write letters to the synagogues in the city of Damascus .,19,"(3, 5)"
['pt/nt/44/nt_4409'],"['He', 'went', 'to', 'the', 'high', 'priest', 'and', 'asked', 'him', 'to', 'write', 'letters', 'to', 'the', 'synagogues', 'in', 'the', 'city', 'of', 'Damascus', '.']",He went to the high priest and asked him to write letters to the synagogues in the city of Damascus .,9,"(0, 0)"
['pt/nt/44/nt_4409'],"['He', 'went', 'to', 'the', 'high', 'priest', 'and', 'asked', 'him', 'to', 'write', 'letters', 'to', 'the', 'synagogues', 'in', 'the', 'city', 'of', 'Damascus', '.']",He went to the high priest and asked him to write letters to the synagogues in the city of Damascus .,19,"(8, 8)"
['pt/nt/44/nt_4409'],"['He', 'went', 'to', 'the', 'high', 'priest', 'and', 'asked', 'him', 'to', 'write', 'letters', 'to', 'the', 'synagogues', 'in', 'the', 'city', 'of', 'Damascus', '.']",He went to the high priest and asked him to write letters to the synagogues in the city of Damascus .,18,"(16, 19)"
['pt/nt/44/nt_4409'],"['Saul', 'wanted', 'the', 'high', 'priest', 'to', 'give', 'him', 'the', 'authority', 'to', 'find', 'people', 'in', 'Damascus', 'who', 'were', 'followers', 'of', 'the', 'Way', '.']",Saul wanted the high priest to give him the authority to find people in Damascus who were followers of the Way .,18,"(14, 14)"
['pt/nt/44/nt_4409'],"['Saul', 'wanted', 'the', 'high', 'priest', 'to', 'give', 'him', 'the', 'authority', 'to', 'find', 'people', 'in', 'Damascus', 'who', 'were', 'followers', 'of', 'the', 'Way', '.']",Saul wanted the high priest to give him the authority to find people in Damascus who were followers of the Way .,9,"(7, 7)"
['pt/nt/44/nt_4409'],"['Saul', 'wanted', 'the', 'high', 'priest', 'to', 'give', 'him', 'the', 'authority', 'to', 'find', 'people', 'in', 'Damascus', 'who', 'were', 'followers', 'of', 'the', 'Way', '.']",Saul wanted the high priest to give him the authority to find people in Damascus who were followers of the Way .,9,"(0, 0)"
['pt/nt/44/nt_4409'],"['Saul', 'wanted', 'the', 'high', 'priest', 'to', 'give', 'him', 'the', 'authority', 'to', 'find', 'people', 'in', 'Damascus', 'who', 'were', 'followers', 'of', 'the', 'Way', '.']",Saul wanted the high priest to give him the authority to find people in Damascus who were followers of the Way .,19,"(2, 4)"
['pt/nt/44/nt_4409'],"['If', 'he', 'found', 'any', 'believers', 'there', ',', 'men', 'or', 'women', ',', 'he', 'would', 'arrest', 'them', 'and', 'bring', 'them', 'back', 'to', 'Jerusalem', '.']","If he found any believers there , men or women , he would arrest them and bring them back to Jerusalem .",6,"(20, 20)"
['pt/nt/44/nt_4409'],"['If', 'he', 'found', 'any', 'believers', 'there', ',', 'men', 'or', 'women', ',', 'he', 'would', 'arrest', 'them', 'and', 'bring', 'them', 'back', 'to', 'Jerusalem', '.']","If he found any believers there , men or women , he would arrest them and bring them back to Jerusalem .",30,"(14, 14)"
['pt/nt/44/nt_4409'],"['If', 'he', 'found', 'any', 'believers', 'there', ',', 'men', 'or', 'women', ',', 'he', 'would', 'arrest', 'them', 'and', 'bring', 'them', 'back', 'to', 'Jerusalem', '.']","If he found any believers there , men or women , he would arrest them and bring them back to Jerusalem .",30,"(17, 17)"
['pt/nt/44/nt_4409'],"['If', 'he', 'found', 'any', 'believers', 'there', ',', 'men', 'or', 'women', ',', 'he', 'would', 'arrest', 'them', 'and', 'bring', 'them', 'back', 'to', 'Jerusalem', '.']","If he found any believers there , men or women , he would arrest them and bring them back to Jerusalem .",9,"(1, 1)"
['pt/nt/44/nt_4409'],"['If', 'he', 'found', 'any', 'believers', 'there', ',', 'men', 'or', 'women', ',', 'he', 'would', 'arrest', 'them', 'and', 'bring', 'them', 'back', 'to', 'Jerusalem', '.']","If he found any believers there , men or women , he would arrest them and bring them back to Jerusalem .",30,"(3, 9)"
['pt/nt/44/nt_4409'],"['If', 'he', 'found', 'any', 'believers', 'there', ',', 'men', 'or', 'women', ',', 'he', 'would', 'arrest', 'them', 'and', 'bring', 'them', 'back', 'to', 'Jerusalem', '.']","If he found any believers there , men or women , he would arrest them and bring them back to Jerusalem .",9,"(11, 11)"
['pt/nt/44/nt_4409'],"['So', 'Saul', 'went', 'to', 'Damascus', '.']",So Saul went to Damascus .,9,"(1, 1)"
['pt/nt/44/nt_4409'],"['So', 'Saul', 'went', 'to', 'Damascus', '.']",So Saul went to Damascus .,18,"(4, 4)"
['pt/nt/44/nt_4419'],"['While', 'Apollos', 'was', 'in', 'the', 'city', 'of', 'Corinth', ',', 'Paul', 'was', 'visiting', 'some', 'places', 'on', 'his', 'way', 'to', 'Ephesus', '.']","While Apollos was in the city of Corinth , Paul was visiting some places on his way to Ephesus .",34,"(9, 9)"
['pt/nt/44/nt_4419'],"['While', 'Apollos', 'was', 'in', 'the', 'city', 'of', 'Corinth', ',', 'Paul', 'was', 'visiting', 'some', 'places', 'on', 'his', 'way', 'to', 'Ephesus', '.']","While Apollos was in the city of Corinth , Paul was visiting some places on his way to Ephesus .",13,"(18, 18)"
['pt/nt/44/nt_4419'],"['While', 'Apollos', 'was', 'in', 'the', 'city', 'of', 'Corinth', ',', 'Paul', 'was', 'visiting', 'some', 'places', 'on', 'his', 'way', 'to', 'Ephesus', '.']","While Apollos was in the city of Corinth , Paul was visiting some places on his way to Ephesus .",34,"(15, 15)"
['pt/nt/44/nt_4419'],"['In', 'Ephesus', 'he', 'found', 'some', 'other', 'followers', 'of', 'the', 'Lord', '.']",In Ephesus he found some other followers of the Lord .,34,"(2, 2)"
['pt/nt/44/nt_4419'],"['In', 'Ephesus', 'he', 'found', 'some', 'other', 'followers', 'of', 'the', 'Lord', '.']",In Ephesus he found some other followers of the Lord .,11,"(8, 9)"
['pt/nt/44/nt_4419'],"['In', 'Ephesus', 'he', 'found', 'some', 'other', 'followers', 'of', 'the', 'Lord', '.']",In Ephesus he found some other followers of the Lord .,13,"(1, 1)"
['pt/nt/44/nt_4419'],"['In', 'Ephesus', 'he', 'found', 'some', 'other', 'followers', 'of', 'the', 'Lord', '.']",In Ephesus he found some other followers of the Lord .,24,"(4, 9)"
['pt/nt/44/nt_4419'],"['He', 'asked', 'them', ',', '``', 'Did', 'you', 'receive', 'the', 'Holy', 'Spirit', 'when', 'you', 'believed', '?', ""''""]","He asked them , `` Did you receive the Holy Spirit when you believed ? ''",24,"(6, 6)"
['pt/nt/44/nt_4419'],"['He', 'asked', 'them', ',', '``', 'Did', 'you', 'receive', 'the', 'Holy', 'Spirit', 'when', 'you', 'believed', '?', ""''""]","He asked them , `` Did you receive the Holy Spirit when you believed ? ''",14,"(8, 10)"
['pt/nt/44/nt_4419'],"['He', 'asked', 'them', ',', '``', 'Did', 'you', 'receive', 'the', 'Holy', 'Spirit', 'when', 'you', 'believed', '?', ""''""]","He asked them , `` Did you receive the Holy Spirit when you believed ? ''",34,"(0, 0)"
['pt/nt/44/nt_4419'],"['He', 'asked', 'them', ',', '``', 'Did', 'you', 'receive', 'the', 'Holy', 'Spirit', 'when', 'you', 'believed', '?', ""''""]","He asked them , `` Did you receive the Holy Spirit when you believed ? ''",24,"(2, 2)"
['pt/nt/44/nt_4419'],"['He', 'asked', 'them', ',', '``', 'Did', 'you', 'receive', 'the', 'Holy', 'Spirit', 'when', 'you', 'believed', '?', ""''""]","He asked them , `` Did you receive the Holy Spirit when you believed ? ''",24,"(12, 12)"
['pt/nt/44/nt_4419'],"['These', 'followers', 'said', 'to', 'him', ',', '``', 'We', 'have', 'never', 'even', 'heard', 'of', 'a', 'Holy', 'Spirit', '!', ""''""]","These followers said to him , `` We have never even heard of a Holy Spirit ! ''",14,"(13, 15)"
['pt/nt/44/nt_4419'],"['These', 'followers', 'said', 'to', 'him', ',', '``', 'We', 'have', 'never', 'even', 'heard', 'of', 'a', 'Holy', 'Spirit', '!', ""''""]","These followers said to him , `` We have never even heard of a Holy Spirit ! ''",34,"(4, 4)"
['pt/nt/44/nt_4419'],"['These', 'followers', 'said', 'to', 'him', ',', '``', 'We', 'have', 'never', 'even', 'heard', 'of', 'a', 'Holy', 'Spirit', '!', ""''""]","These followers said to him , `` We have never even heard of a Holy Spirit ! ''",24,"(0, 1)"
['pt/nt/44/nt_4419'],"['These', 'followers', 'said', 'to', 'him', ',', '``', 'We', 'have', 'never', 'even', 'heard', 'of', 'a', 'Holy', 'Spirit', '!', ""''""]","These followers said to him , `` We have never even heard of a Holy Spirit ! ''",24,"(7, 7)"
['pt/nt/44/nt_4419'],"['Paul', 'asked', 'them', ',', '``', 'So', 'what', 'kind', 'of', 'baptism', 'did', 'you', 'have', '?', ""''""]","Paul asked them , `` So what kind of baptism did you have ? ''",24,"(11, 11)"
['pt/nt/44/nt_4419'],"['Paul', 'asked', 'them', ',', '``', 'So', 'what', 'kind', 'of', 'baptism', 'did', 'you', 'have', '?', ""''""]","Paul asked them , `` So what kind of baptism did you have ? ''",34,"(0, 0)"
['pt/nt/44/nt_4419'],"['Paul', 'asked', 'them', ',', '``', 'So', 'what', 'kind', 'of', 'baptism', 'did', 'you', 'have', '?', ""''""]","Paul asked them , `` So what kind of baptism did you have ? ''",24,"(2, 2)"
['pt/nt/44/nt_4419'],"['Paul', 'asked', 'them', ',', '``', 'So', 'what', 'kind', 'of', 'baptism', 'did', 'you', 'have', '?', ""''""]","Paul asked them , `` So what kind of baptism did you have ? ''",51,"(9, 9)"
